text,sentiment,film_id
v této československé komedii komedií se podíváme do rodiny kroupovic kterou nám zahrála rodina schmitzerovic a to v době socialismu přesněji zaměřené na otázku tehdejšího školství a zjistíme že ten život nebyl zas tak šedivý jak nám vykreslují dnešní média ale že se dala zažít také spousta legrace minimálně na tom filmovém plátně to zábava byla vidíme zde jak tehdy to školství fungovalo že to bylo o personě toho daného učitele jak vám tu látku dokázal podat a vám stačilo už jen poslouchat a už jste se pak nemusel nic doučovat dnes to funguje tak že vám řeknou ať se to naučíte doma sám najdi si to na internetu třeba na wikipedii kde nemusí být pravdivé informace a já tě pak z toho vyzkouším představte si že by se tento film natočili v této době se stejným scénářem i dialogy myslím si že by z toho byl pěkný paskvil jelikož tento film je založen především na skvělých hereckých výkonech protože co herec to unikát nedokážu si představit z plejády dnešních herců že by ty role přesvědčivě zahráli protože mi poslední dobou připadá že dnešní herci neumí hrát ale že jen přehrávají a to je velký rozdíl a v konečném výsledku je to znát snímek se stal kultovním hlavně díky dobře napsanému scénaři vtipně napsanými dialogy hláškami které doslova zlidověly ale hlavně kvůli bezkonkurenčně dobře zahráním postav zejména v podání jiřího sováka a jeho syna jiřího schmitzera nebo v podlézavosti hujera v podání václava lohniského která nemá v novodobé historii československé kinematografie obdoby on ten herec hrál většinou fakt ujetý frajery např zloděj z arabely ad pak musíme připomenout uhihňanou evu týfovou v podání ivy janžurový a její skoro milostná avantýra se starším kroupou a zejména františek kovářík v roli profesora hrbolka který se nechá ukecat vychcaným šlajsem a tučkem k zazpívání prší prší a samozřejmě mnoho dalších nemůžu je vyjmenovávat všechny na to by mi nestačil ani jeden den za mě,positive,5992
takže děti recyklujte a stavějte roboty jdu se kouknout do zrcadla jestli jsem to ještě já no a vy si zatím dejte pivkoo d,negative,248178
souhlasím s galadriel obávám se že kdyby pod filmem nebyl podepsaný lynch ovace by zdaleka tak zvučné nebyly,negative,6245
pecka dvě hodiny jsem čučel na plátno a přišlo mě to jako minut to snad mluví za vše málokdy se vidí tak lehoučce natočený film,positive,301401
monstrózní výprava a necitlivé hnaní všech aspektů do extrémů až se vytratila veškerá konzistence filosofie mystika logika krása i smysl předlohy a navrch nepříjemné překvapení že se z toho rozhodli vyždímat ještě víc peněz takže retardovali proti knize už víc než dost zmordovaný děj tak aby vyšlo ještě na trojku po celkem slibné jedničce pro mě čisté zklamání chodov s r a p lí a o a el,negative,1098951
a damn fine cup of coffee hodnoceni twin peaks jako celku jeste pred peti tydny jsem o teto veci vedel pouze to ze je to ten slavnej lynchuv serial kde hraje kyle maclachlan pred deseti minutami jsem dokoukal twin peaks fire walk with me a tim prozil posledni cast zivota obyvatel tohoto mestecka posledni cast ktera nam byla ukazana mam z toho velmi smisene pocity jsem moc rad a svym zpusobem stastnej ze jsem si tento serial pred peti tydny sehnal a temer kazdy den se ponoril do jeho sveta zaroven kdyz tohle cele skoncilo pripadam si jako by mi dala holka kopacky je mi to proste lito a citim i trocha toho smutku jeste nikdy jsem si v zadnem filmu ani serialu neoblibil tolik postav vzdy prosty ale skvely andy co breci kdyz vidi mrtvolu jeho laska krehka lucy s hlaskem desetilete holcicky tik v oku podpantoflaka pete martella pidlovoka puboska nadine ma laska audrey fantasticka donna spravnak hawk sicak bobby lynchuv gordon cole duchovnyho denis e serif truman a dalsi a dalsi starecek jako hotelova sluzba s mlekem d starosta je ta vec zapnuta pacholek dick albertovy hlasky a nakonec on meho srdce sampion zvlastni agent dale damn good coffee and hot cooper stene ktere si v blizke dobe poridim se bude jmenovat coop v tomhle mestecku se clovek smeje boji preje proziva lasku napeti trapeni premysli luska si prsty ji koblihy a pije kavu kdyz hlavni postavy jedi koblihy a pijou kavu proste tohle twin peaks clovek nesleduje ale zije ho nesmim zapomenout zminit dokonalou hudbu od skvele znelky pres laura palmer s theme audrey s dance freshly squeezed po nightingale z roadhouse skvely vyber prostredi vlkhko zamraceno z lesu stoupajici para dnes po nekolika letech mi je skutecne lito ze nejaky filmovy pribeh uz nikdy nemohu prozivat poprve tenhle serial me opravdu hodne ovlivnil a tesim se az se do twin peaks po nekolika letech znovu vratim deset dni neschopenky pet baleni jihlavanky tricet koblih zatahnout v pokoji zavesy zalezt pod perinu a neznat svet okolo o hodnocení pilotniho filmu uz od sameho pocatku me to cele pohltilo a nez jsem se dostal k jednotlivym epizodam uvodni film jsem si dal x behem dvou dni do twin peaks jsem proste ujel jako s namastenou prdeli na klouzacce květen,positive,6259
jedno z nejlepších děl polskoamerického evropského režiséra ještě roste volbou silného tématu židovská etnocida zůstává zlým svědomím nejen těch kteří ji provozovali němci a jejich přisluhovači ale i těch kteří ji umožnili mnichované a jim blízcí bázlivci kteří tak dlouho hasili oheň olejem až v něm málem uhořeli nejen oni ale i ti kterým soustavným vydíráním a vyhrožováním vnutili své nedomyšlené představy životní příběh všestranného předního polského umělce strhující drama faktu smršť likvidující nejen rodiny a ideály ale celé národy ponížení které je nepředstavitelné pro ty kdo ho nezakusili to jsou jen některé momenty neobvyklého zorného úhlu pod nímž jsou pojednávány mezní historické události světových dějin dvacátého století jak se odehrály a byly zaznamenány bolavým srdcem doživotně poznamenaného jedince na úzkém pruhu středopolské půdy jímž protéká matka polských řek visla to co se filmu vytýká nejvíce komornost jeho záběru jakobynezúčastněnost pohledu na krvavé události nacistického zločinu je naopak v tomto případě jeho předností základní takto vyjádřený kompoziční princip začíná svou aplikaci mikrosvětem varšavského rozhlasového studia v okamžiku kdy začíná válka vyvracející všechny a všechno z kořenů pokračuje druhým mikrosvětem světem bohaté kultivované polské rodiny židovského původu a jejím postupným propadem do vyvražďovacích koncentračních táborů s režimem tzv zvláštního zacházení sonderbehandlung hrdinův osud svět se postupně zužuje do jedné místnosti do velmi občasných kontaktů s krajně omezeným počtem lidí to vše v líčení jež nic nezkresluje a do krajnosti téměř reportážní naopak vyhrocuje gradující děsivost zločinů samozvané třetí říše a z tohoto hořkého lusthausu ráje srdce před námi jako na stříbrném plátně defilují velké události obou varšavských povstání celé dlouhé plochy filmu rámuje hudba především chopinova vyjadřuje a vypovídá jinak nevyjadřitelné protagonista brody skvěle zvládající svůj nesnadný part na ně hledí jako někdo kdo k nim nepatří v zápětí se však opakovaně hroutí celá jeho polokonspiračně poslepovaná ilegální existence ze smrtelného nebezpečí do nějž se opakovaně dostává ho zachraňuje krajně nepravděpodobné známí z židovské i árijské polské umělecké komunity a v posledním okamžiku naprosto nečekaně iluzí zbavený německý důstojník dobře vědoucí že válka je prohraná a že hitlerovský židovský mýtus jeden z největších myšlenkových ale i existenčních podvodů nemůže nikdo soudný brát vážně úzký záběr hluboké konspirace tolik sužující osamělou mysl je unikátním neopakovatelným kontrastním pohledem mikrosvěta doslova do střev jeho velikostního opaku z okénka se škvírkou nemůžeme nikdy vidět celý svět tak jak bychom si to sami přáli disponujeme pokud se nechceme nedobrovolně odevzdat klišé nejrůznějšího druhu pouze a právě touto drsnou vzpomínkou přesto tu cosi vyčnívá hrůzně krásné masové scény odvozu do transportu nesnáze městské války strašlivý až nezemský vzhled devastovaných varšavských ulic zmenšující se potravinové příděly úporné týdny a měsíce fyzického i psychického žití přežívání a nejčastěji živoření na hraně smrti a života a zcela nakonec jen o vlásek zvládnutá ve válce tak častá hrozba smrti nedopatřením od vlastních lidí začátek filmu je i jeho koncem pokračování koncertu a setkání ve stejných prostorách se stejnými lidmi s jednou výjimkou s výjimkou těch kdo nepřežili intimní pohled na hrůzu si nezadá pranic s tím velkým klasické kamery válečných velkofilmů pianista přibližuje válku způsobem kterému nelze uniknout válku ne jako střelbu ale především jako všestranné pustošení všeho a všech v podobě a poloze ke které se mimovolně přirovná každý z nás polské dílo s evropským rozhledem zhruba tak můžeme charakterizovat nevšední zážitek který nám nic nedaruje a netají neiluzívní realita skutečnost před kterou nemůžeme ale také nesmíme utíkat pokud chceme zůstat lidmi,positive,7355
jeden z filmů mojí top skvělý scénář režie a opravdu vynikající herecké výkony nejen hlavních postav ale celého osazenstva sázkové kanceláře škoda že spojení redford newman nepokračovalo ještě v pár dalších filmech titulní skladba se svázala s tímto filmem jako málokterá jiná dvojice film muzika,positive,15046
po mnohých rokoch zhliadnuté na remastrovanom br scenáru sa dá pár drobností vytknúť niektoré prvky zápletky z ahka smrdia samoúčelnosťou ale réžia je geniálna a herecké výkony skvostné sp tne som docenil hlavne pitta v rámci thrillerov dvojka po mlčaní jahniat ktoré síce nie je tak brilantne zrežírované a atmosférické ale má lepší scenár a omnoho prepracovanejšie postavy,positive,2671
jak malý kluk jsem ji měl rád s odstupem času vidím i jiné např jak tehdejší idol dívčích srdcí cupák se k těm babám moc nemá jak je to cítit i když se přetvařuje myslím že by si to klidně s omarem střihnul a to nejen jako krejčík labakan to ale není podstatné problém je že pohádka je prostě celá nedomrlá a vlažná jak polévka u armády spásy,negative,5368
jak vidno k natočení skvělého drama není potřeba téměř žádných exteriérů stačí jedna místnost dobrý scénář a pár výborných herců ze soudního prostředí jednička i přes svých neuvěřitelných let jiří voskovec se v konkurenci nezapomenutelných hereckých výkonů ostatních rozhodně neztratil,positive,6178
nemám rád filmy kde útočí nějaká havěť na lidi protože to zavání pořádnou nudou a propadákem tenhle film je toho příkladem hodnocení,negative,20641
do dne kdy jsem viděl tento film jsem si nedokázal pořádně představit co je to autista cruise i hoffman hráli dokonale a zbytkem bych opakoval již zde napsané,positive,5954
blbý nudný a nezáživný horor s psychopatem jakých jsem viděl snad desítky příběh neexistuje stejně jako jakákoliv vedlejší postava která by proti psychopatovi stála a tak zbývá jen patetický titulní maniak který má ale vzhled a charisma jak ožrala ze čtvrté cenové jediné co stojí za zmínku jsou povedené vraždy a opravdu výborná finální scéna,negative,6237
typický dokonalá úchylárna od lynche nevím proč ale i přestože se na to nedá dívat tak to obdivuji no koukněte se ale koukejte se jedině když nebudete v depresích,positive,6253
